d_t,d_h,thres,nDT,timeHin,bias,LL,BIC,AIC,ID,fit_ID
-1.093872930306441,-1.997961334176795,1.9830629596173912,0.965590941406036,-1.9843680006005042,0.533873703150314,1.8609585725106745,-1.9317372602170166,1.9833996172828634,6884928,131
0.3526101963246198,-1.9816144691349424,-1.9381498144550322,1.7690825019338263,0.4027432316590134,-1.9800383800732015,1.4385797520767376,1.981027776514053,-1.9956899784284434,6884993,132
1.9594204554641221,1.8955633231833762,-1.2886704601746062,1.9554948096183438,1.7416968906440584,-0.6599304780763559,1.9488355135993478,1.9181623623634478,-1.8939110981179992,6885594,133
0.19238290633125688,-1.9841147654785705,-1.8019583473004075,0.3826273924264484,-0.4318492692360171,-1.9776756042758312,-1.9983020956433555,1.9626250430201702,1.9468059794672294,6887425,134
1.95721214877124,0.6284146428525492,-1.9956292817212558,1.8624410961720927,-1.9100230000934602,1.9957096091503672,1.2068764776283245,1.9648558844089787,-1.9981456485280389,6887445,135
-1.9412882898148467,-1.7149335067226106,1.934171454516829,1.9288051025686497,-1.9857764287712714,-1.9385250448146725,1.8956894990081117,-1.6496335056538265,-1.9342606284256136,6887480,136
0.39081008686109664,0.14277485039129043,1.6123615514245144,0.0887757111776724,-1.9932500887489357,-1.9673677710553863,-0.39862148771575356,1.8468792077230898,-1.4496277818932957,6887628,137
1.8144008134221126,-1.902094810353606,-1.991291849719098,1.9772389246633222,-1.946467452917803,0.3976670430600965,-1.8494558939217858,-1.8163988183065167,-1.8482493017233008,6887704,138
1.9607258407498023,1.9703786835733197,1.9356300426165336,-0.8570483415666542,1.618335570949878,1.5157515757150863,-1.1429831983616234,-0.1664966238678962,-1.9806610097308717,6887751,139
-0.6986373053146764,-1.9877434372795002,1.9895597165807872,1.736305675387483,0.9630695356028145,1.0059129782030427,-1.8828042664720521,-1.842906012610451,-1.9507854877324338,6887755,140
0.7377412450710994,-1.9213601147854174,-0.14103491826812303,1.9634389896913857,0.649648207436163,-1.6872211100279155,0.09844276579411998,1.9451455007949066,1.7012254163211187,6887760,141
-1.9976412741928087,1.2058162856764383,1.657996123394839,1.9817258827962514,-1.995300609451993,1.3103998265681458,1.7369879523337817,-1.8207697370880078,-1.9929959043519343,6887887,142
0.3393595583429213,-1.8592391340470436,1.9754470184875932,-1.9921366579284492,1.9952719315305367,-1.9713516773549344,1.9728509909963179,1.9815316321328282,-1.914373651509669,6887895,143
0.2914195208076026,1.8976936816737655,-1.5145463347083656,0.5514957893308592,-1.9736047194840798,1.9961955784126426,1.9100307621231691,1.9648897830566165,1.9310659296769468,6887958,144
1.5782792526811649,-1.9900115225618327,-1.9839559486647127,1.9850948673941542,-1.9559975378830974,1.9840382826276077,0.6005031174070182,-1.956025934910585,1.4839757186232632,6887975,145
-1.9874991604345187,1.4637751514092088,1.773598996513447,-1.6959862636606284,-1.5883144975912895,1.9722865562307812,1.4099530821694706,-1.9569387778620604,1.977072967341538,6888126,146
-1.8009216775922197,-1.9333641657449423,-1.9609902450126584,-1.8831666069964088,-0.23762981289890128,-1.5624534715119247,1.9618086510413133,1.9743195664187585,1.8757061239122157,6888139,147
1.996770985420492,1.9707164054540145,-0.7059298772364855,1.9849525237376644,-1.7107355405304232,-1.9387342756884354,-1.9661347685681363,0.19145695574356025,-1.9502116930354214,6888161,148
-1.832649911940535,1.9557943643392977,-1.6453023431748155,-1.9288374660536647,1.741056899704954,-1.9970405847189945,1.9863508881986665,1.956377004418758,-1.9791898340396679,6888168,149
1.940280548833702,-1.5808268781387933,-1.9831568999617384,-1.9502492375768234,-1.9794475438473211,1.9935872575718405,1.9016565878509333,-1.0211677647918518,1.93017232933252,6888216,150
-0.24977983251297303,-1.8976096515065775,-1.9397754752377832,-1.9467782917830017,-1.4834539311148585,1.9991630164845653,1.998258450255477,-1.9956081507363688,1.9781219677424047,6888359,151
-1.9635835948997082,-1.6125352820551817,-1.821354318132856,1.997344424978213,-1.1478043540283251,1.8716016248704672,-1.773531775956256,1.9939506641714462,1.0734496766297466,6888442,152
-1.9929784905791448,0.1580309811586873,1.8696146135257603,1.7473586653729294,-0.5869113225144545,-1.835813264228585,-1.9508917562026666,-0.7201601353450023,1.979882405264195,6888488,153
-1.998950744875011,1.9380220922692775,-1.948894420856288,-1.9731176322948742,1.9628909908635206,-1.9657572333657953,-1.9115936539830167,1.9351838033917979,-1.9961187101202682,6888527,154
-1.9733694760623373,-0.883072302001739,-1.9504584543309447,-1.9791935042397673,0.20364274449105174,-1.7094502551972302,0.9198129351334008,-1.9416902911446805,-1.9757756530275241,6889154,155
-1.9206959204594647,1.6122135812682634,1.9942166647816733,-1.8289910757145564,1.8764516427804074,-1.8934103947614218,-1.8759544180826913,0.32646159507581646,1.5636673604886004,6889364,156
-0.8949511458594004,-1.9250407769115916,-0.8175894660193308,-0.8947962175350426,-1.9587978826214536,1.9963310382830184,-1.9211033105921445,1.995598791837876,-1.8981800419771424,6889471,157
-1.9297359294516092,1.9763661897079492,1.9993353759823687,-1.8097308538854122,0.6442479820917696,-1.9809488751531512,1.8142224362981916,-0.7621450785856263,0.05661949278373091,6889573,158
-1.9592645746354314,-0.3990636037867503,-1.914394709497562,1.9928932381371238,1.142786360788682,1.0109675185995741,1.9961372299040363,0.1980441782642241,-1.9982265768735616,6889788,159
1.7930472141584248,-1.917787601124964,-1.9846592389797904,-1.9885858176202216,-1.8111013045354778,-1.8735809660468434,1.9711992827779574,-1.2953763764260866,0.21606262910031607,6890119,160
-1.9625443967473644,-1.9125737759079025,1.9552728081846678,1.848772046214063,-1.9692172691901668,1.9536652912783048,-1.9162503365237735,-1.9294437799989381,0.8833515485748649,6890196,161
-1.9190166419174663,-0.4111817591199937,1.962826962352613,-1.9466841583724273,1.9807067906128786,-0.17704259582679976,1.9340288923440205,-1.989889671988487,-1.996009714140136,6890203,162
1.9952370224604663,1.99799058658328,-1.9689521015617013,1.9461581283566507,1.986534122326458,1.9955325779161532,-1.906339561220004,-1.9802926364190023,-1.9987848278769478,6890217,163
-1.9760444319735275,-1.96545815646506,-1.09258952546289,1.633265151424867,-1.9950370479495316,1.2545140586097665,-1.930961813264573,-1.9814804309724368,1.9940304951742291,6890220,164
1.9203375841257098,0.34270504920100514,1.9905658633715835,1.9798214408667134,-0.42265096214158426,1.9922360398539272,1.9283252938162103,-1.9413537262742857,-1.9926257992990848,6890301,165
1.7943916175983152,-1.9024683072315374,1.9206349616870284,-0.06035608585515395,1.973971424577745,-0.5881743508105595,-1.9358496367127374,-1.8775294555210351,1.9902558260368932,6890312,166
-0.44281400058259096,1.9537730849192954,0.31574417886366757,-1.837361482947467,-1.91736386688257,1.8951806263625277,-1.766344819941899,1.9821609594530782,1.9958798775033584,6890315,167
1.9213248350141192,1.9839429780358009,-1.9851579612298118,-1.9007904529730362,-1.9823679192836625,1.8536824217826648,-1.96531256422155,-1.9823110396680523,1.9216749874976826,6890324,168
-1.3879297189576687,-1.9106353713485127,1.346563444002859,-1.9958624429141596,1.760555853879259,-1.9914794482309561,-0.36905723661310164,1.9842711886775497,-1.9305588518536267,6890348,169
0.47433908969933825,1.9691213053096572,-0.28137978345603304,-1.9570405848761607,-1.9874834409930096,1.8815001611356417,1.8821716592917808,-1.6636396184366387,-1.9474036240350436,6890369,170
1.9907564986497164,0.8029146785070023,1.6182038419677562,1.98871948611373,-1.97183997337729,-1.9325637068705879,1.9759095456813447,1.9846345773019487,0.8423425490036607,6890422,171
-1.9385344549418118,-1.9779763205491887,1.9618338211284412,1.9968178074355258,-1.8848816557770003,1.977691944044048,1.9799130724679317,1.8476255797104362,0.8260579663078802,6890438,172
1.9673676856201325,-1.8720907419919968,-1.9994116799445616,-0.2607383506116839,-1.9811870603747435,0.7091721013505985,0.09266861834638877,1.9866878001181267,1.9663767471092684,6890490,173
1.9735034445150295,1.5382565390668157,-1.9692092419342704,0.08574037253856659,1.8025279318966858,-1.9730902062729,-1.9519308409864198,-1.339065215550363,1.8582134671768884,6891797,174
-1.860788007592215,1.9598605662965178,-1.9997421328936726,-1.9598566230613859,1.998446284058567,1.958975439730324,1.9420688532249974,1.9990550869531258,-1.9985183929029195,6891994,175
1.9545929116307301,1.9669457591400832,1.8981818991896864,-0.6308219421205995,1.9951810598433606,1.9868681434956903,-0.9660574556770678,-1.8993185335860148,0.2347979350015521,6892286,176
1.135735352334945,-1.9170610727360748,1.9943381188941967,-1.998720935989904,1.9600574847111418,1.7043498622908222,-1.8856926375757186,-1.8140274393492697,-1.9013515482977952,6892318,177
-0.5584103496281343,-1.9741010094968372,1.9587294675763298,-1.1579260693254365,-1.9347742735734488,-0.4192946918122619,-1.8558717826381326,1.7761271556416118,-1.919337888223558,6892355,178
-1.878886314843119,-1.2627354262398436,-1.9671083567050345,-0.2647929284596774,1.8390687664821013,-0.4233598392443616,-1.9738384431774034,1.8094055158469748,1.9492383103453832,6892363,179
1.9219060908876249,-0.10083281914223016,-1.9728257826394155,0.290649171360861,-0.27256889494841996,-1.9286564212099693,-1.9293072026269376,-1.2291032296688744,1.9647100275096432,6892451,180
-1.9879978439230275,-1.9530119045941332,1.441340917976965,-1.8602664413415557,-0.4536119482632658,-1.9906584384958537,1.9404186404528208,-1.0364321866755795,1.9077484915032983,6892614,181
1.9797131201315692,-1.9954670278959734,-1.9783956340124904,1.957735470930472,-1.98937266474266,1.9455849614219543,-0.6123712095629107,1.1629673225709416,1.8060224963991656,6892730,182
-0.4670052948012617,1.9609408501743022,-1.8944256799811048,-1.4041792083447058,1.9808657253891861,-1.9962637247470407,1.9946265568321895,1.711743891948409,1.9471167665448668,6894251,183
-1.9382050763689183,1.2132874495552968,-1.8779225994657394,1.0148621149697756,1.8179862467552639,1.7686275532299736,-1.3183200486810367,-1.8833583275567973,0.3683185100813726,6895177,184
1.9001166966656373,1.9878711785613372,-1.9338624824276016,1.9840077410345707,-1.8066086258092364,-0.7050187191063814,1.9600459366590441,-1.5403460033941776,-1.9052088435188959,6895374,185
1.9957590004751782,1.9927822525642038,-1.8879155347689272,-1.9408936729216502,-1.993348907060404,-1.9574435830646901,-1.9462645311951396,1.7054106143147674,1.8460859503784697,6895387,186
-1.8965420734050875,-1.7446748781949282,-1.9644763761452755,1.8508553360825235,1.9337852539252816,-1.9481911570099621,1.9976152577245623,1.997723689956865,0.5602889793744047,6895391,187
1.9425002327067946,-1.9943685668832125,1.8445456681094068,1.9640628632907022,0.59434768738981,1.911852590739727,-0.8322380007182434,1.9023353245868913,1.9712341299974832,6895975,188
-1.98252821504459,1.9960108467310373,1.9950470805042262,1.9854611683069463,1.9948248006409057,1.9998661936341817,1.9973319814573658,1.999840981602481,1.9959522814703174,6895976,189
1.998859623044141,1.9931420486804783,1.9997504772768717,1.997236804513463,1.9998507450943823,1.9992628028239774,1.995257267290747,1.961179954824609,1.9604034035495956,6896123,190
1.9981595386821804,1.9967858558461435,1.9994804340182757,1.9896925934831966,1.9965873843430704,1.9994833839036925,1.9909517389150455,1.9963369926862187,1.9913401585454273,6896669,191
1.9985034826564294,1.9997298132774994,1.9983567414424728,1.9938584668289185,1.9957969727222928,1.9979242876474896,1.9960374248560329,1.9943427095944548,1.996312808075757,6896706,192
1.9982870635650298,1.9972532671922065,1.9985434095613561,1.9968467206083362,1.9970489936178146,1.987882757539525,1.9972252850863135,1.9950028875311872,1.9846996472408558,6896767,193
1.998657432845058,1.9972991334888248,1.998342867779235,1.9809003701467573,1.946823179127037,1.999568210067923,1.9988585911806693,1.99812331427428,1.9987026175473424,6896785,194
1.9979543183722406,1.9881942712628726,1.9965288389168057,1.993523682063282,1.9995685128827627,1.996533418193435,1.998594798763556,1.9965546758942192,1.9834355471881824,6896843,195
1.9966660319788037,1.9919737489570954,1.999886942297692,1.9991368024771272,1.9984877739471756,1.9983236713144632,1.9987877936417247,1.9929175710447065,1.9974119278725466,6896892,196
1.9984146339404445,1.9837834031236001,1.9993037082833642,1.993944473576774,1.9999875057365135,1.9813522687655176,1.9918842394219662,1.999311987829683,1.9950981624540283,6897027,197
1.9995677037656017,1.9987806536408677,1.9961821201656225,1.998088706851079,1.999017442380104,1.9774372285148893,1.9741801424388024,1.9975809745176138,1.9970880959427986,6897307,198
1.9970268787159942,1.999686567803471,1.9944553238339593,1.9897870118168812,1.9947794465752353,1.9971019046323601,1.998256629954926,1.9975296085794725,1.9995405432771565,6897332,199
1.962220425701849,1.9980761526610298,1.9942384318632362,1.9988172371449733,1.9936031655752318,1.9881959864151406,1.9876075956935473,1.997746291936133,1.9982084228909323,6898716,200
1.9993201675765335,1.9955440024575144,1.9971350867115045,1.997482948844976,1.9968819542884864,1.9990372171759803,1.9751576919279534,1.9970196366806205,1.9981051516120256,6898745,201
1.9971430442942475,1.9960556008854724,1.999409892739552,1.9832105358030898,1.9965969885945218,1.9912430577565396,1.999297797239965,1.9966537061098557,1.9959737445351395,6899398,202
1.998014777418693,1.9915989755099441,1.9996632377243162,1.997666070095647,1.9975557982970171,1.9959250289300468,1.9992439902899843,1.9955883735644129,1.9988168138304225,6899408,203
1.995664908704891,1.9984438172622878,1.9875406208698867,1.996602670818432,1.9965658342276416,1.993319061373298,1.990923016461324,1.998736563247932,1.9900423551243136,6900342,204
1.9957475081485652,1.9981332381850216,1.9976119551110822,1.9978558382694933,1.99786999709243,1.9969692602336044,1.9965212465888693,1.988223629608126,1.998360771590411,6900889,205
1.995950783417454,1.9986588898137798,1.9997154727922417,1.9981701035483033,1.9988129376605042,1.9922583254635182,1.9992142665379218,1.993327184067923,1.995768675667659,6901142,206
1.9993359576401197,1.9811664063261814,1.9977050776588507,1.9972133868673523,1.997543301269874,1.9990960967774172,1.9939170662595167,1.984858352323193,1.9967563323686264,6901710,207
1.9972671858881916,1.999168561752614,1.9982920930366126,1.9968894223671416,1.9871332020599164,1.9995694073926868,1.9942260116822377,1.995778170880837,1.9927426792867848,6868209,13
1.991952768120792,1.999942702930086,1.987720303161209,1.9844566829658512,1.998662672896696,1.99734781980073,1.9982240274079972,1.9987821373097319,1.9960257519344655,6868290,14
1.9990698258225237,1.9997875161257022,1.998540614571704,1.9942058904289452,1.9914794857717677,1.9926193207415477,1.997839397675965,1.9971565263858004,1.998578930519419,6868364,15
1.9984601299687121,1.99920680771388,1.9964563750870001,1.9996342395150675,1.9953284684128456,1.998908805872266,1.9980204048182917,1.998418839915493,1.9977475087927794,6868380,16
1.9944798520098652,1.9958545635517826,1.9921333412584064,1.9968204216489374,1.999630388030542,1.9957543466719223,1.9998779309425587,1.998058934949384,1.9978301756335182,6868521,17
1.9915485517073814,1.9971021273004006,1.9881721209680006,1.9967831787759192,1.9990001823648014,1.9999365281093466,1.9965801279500652,1.9993820536886406,1.9996979949533713,6868522,18
1.9317862231073448,1.969252796943309,1.997512542676348,1.9968703862961161,1.9861563002649427,1.999320930183451,1.9953271108379476,1.9910402092606216,1.9867646997212143,6868578,19
1.9959869264906378,1.9998641979913523,1.9997972819460035,1.9994299950384926,1.983596783662192,1.999247631166302,1.9929450802543802,1.9938010014828047,1.997364862170136,6868602,20
1.9639032470305517,1.9992065186712071,1.999295849268961,1.9992487201651772,1.9901938397689096,1.9971267422840981,1.9976209673577452,1.9984761657244057,1.9988781004796332,6868648,21
1.9987950533614103,1.9983170645218613,1.996216133663253,1.999800012116476,1.97958195897546,1.9988925635288042,1.997722622369511,1.9919730436832586,1.9966239038699738,6868660,22
1.9972011007137118,1.9972198351351034,1.955560753146436,1.997954646863553,1.9905089175560924,1.99418252702936,1.9991055038050851,1.9947771212809826,1.9997989268792384,6906099,208
1.9986464927546599,1.9981515323961685,1.9967609676855487,1.9952877968788472,1.9995878719554638,1.9986494804781465,1.9900483245012914,1.9934372912600926,1.9948391193494597,6906529,209
1.996365172023899,1.9651879911040333,1.9946385278304553,1.9872096665626269,1.9928550563058294,1.9976580335324934,1.9978796802611285,1.9986973170435236,1.9963884151171247,6906668,210
1.9861755843012796,1.9827417693252685,1.9998391386212189,1.9968984956578864,1.9887233110047373,1.971797273915345,1.9966628255973535,1.999693410847373,1.9914741687873039,6906669,211
1.991324350503328,1.9988649432106087,1.9975097648431372,1.9972605071968559,1.983837344137346,1.9896918924857594,1.9943291149801907,1.992897302161168,1.9441085781289662,6906737,212
1.9964683088786965,1.9874070578388523,1.9913703536555243,1.9950890457187171,1.9955781591455133,1.9980517279602532,1.9623668759764357,1.9991624048553291,1.9997014483871847,6906891,213
1.9918060018929464,1.99752440927964,1.9922480163809666,1.9956030085166758,1.9960430806688625,1.9960321998434338,1.9978552263419025,1.9988399126588292,1.9979748553397791,6908973,214
1.9995824872001806,1.9997844058955694,1.9926968365213287,1.9987747543734304,1.9984582879818553,1.9940990318718863,1.9985772145419898,1.9961054356121872,1.9960234037976108,6908974,215
1.9996551344187523,1.9996899543737423,1.9974797605454906,1.997679507478271,1.9959744648310398,1.9780244851752198,1.9733070935681845,1.999677656838023,1.9917304765079913,6908982,216
1.9921698388515028,1.9621165337004847,1.9819098273033473,1.9954456510139305,1.9939175468504098,1.9990803903612333,1.999092537882723,1.988736089220594,1.9748800211991586,6908996,217
1.9950741126625482,1.9991461462555173,1.999734299476241,1.9918431858387158,1.999766927299184,1.9948777383150773,1.9971118741970084,1.9984026086816684,1.9997217323429763,6908998,218
1.99545913404417,1.9975519794566954,1.9924151519195628,1.9972615365220687,1.9972617232557859,1.9984362572732968,1.99831742531282,1.9999568840874018,1.997282059126194,6909034,219
1.9932055349800695,1.980605025445599,1.9954212743042534,1.49563076030316,1.9996213372255838,1.9964149049337205,1.9920216929164116,1.993735330015113,1.997971041340804,6909077,220
1.9942176641925673,1.9997374577245266,1.9986479108509012,1.9972577858023148,1.9958034295105807,1.989277442639743,1.9991201052273417,1.987087841070264,1.987114047534031,6909087,221
1.9947761746591601,1.999548263558542,1.9998027464908308,1.9987163375270187,1.9994759286360961,1.9893280395195787,1.9986557013290467,1.9983684928566887,1.9872714801891396,6909141,222
1.9971597376793429,1.9993779589031893,1.998229035319942,1.999390468321625,1.9981679321823542,1.9993952752765705,1.9996007211477995,1.9990632752999624,1.999908432976421,6909168,223
1.9980093257805402,1.99864122748805,1.967464021202653,1.9873101619647884,1.9932105211114262,1.9967705688405863,1.9963811659422792,1.9994012653389905,1.9931849333083453,6909198,224
1.9912641209303543,1.998215660160323,1.9911099156803607,1.995936173427261,1.997622072608041,1.9964068339358687,1.9945928081950315,1.9982598445714204,1.9994487386210946,6909212,225
1.9998552362544952,1.9993451087465564,1.9967112956241915,1.9983125851813466,1.9914962127429945,1.9886431748167341,1.9905914104089955,1.2908487740560033,1.9978710433464864,6909285,226
1.997795168703993,1.9995521084450416,1.9996617483173273,1.9988630357281727,1.9942466268950423,1.9953275820984742,1.9970622753409755,1.998235436091968,1.9995456693173126,6909294,227
1.9976056045574886,1.999207584651925,1.992309444415333,1.997749230550926,1.9990766239985533,1.9958837245830723,1.9991893033049744,1.9996600750935027,1.9941393355373593,6909316,228
1.9992307671080263,1.9999163170278325,1.9999685537078833,1.9978504276749562,1.9974336245962692,1.9987524600291993,1.995001215325333,1.995226842934651,1.998938820808636,6909333,229
1.995500886793993,1.9981876241051868,1.9989567367106749,1.9974424743929489,1.9999980445632257,1.9999317200906224,1.987250622174538,1.9969567128257266,1.9988815347664117,6909401,230
1.9980905359669614,1.9998344831095154,1.9935158151413859,1.9950815471904475,1.998940890643204,1.9941439390348377,1.9969897141293773,1.9975483557144749,1.9954412975009026,6909403,231
1.997008026560887,1.9934345133349074,1.997508480952,1.9967285799494259,1.9970075253470851,1.7250845092624485,1.9980349801464599,1.9975394017141317,1.9964069552676313,6909467,232
1.9969550958814382,1.995291062241553,1.9684766150270088,1.9907265768304985,1.9992067923366568,1.9981976741539391,1.4641327430853042,1.9498552933847244,1.9993540854472558,6909489,233
1.9989535292000995,1.9919504750728299,1.998337527162839,1.9978475849489108,1.9973402426316444,1.99764424656868,1.9980503048869838,1.9946284984319627,1.990899700374247,6909493,234
